163,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000006998885"
163,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000008256949"
163,0,"SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000007175200"
163,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000007328208 ORDER BY th_dts LIMIT 3"
163,0,"SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000007192482"
163,0,"INSERT INTO trade_history(th_t_id, th_dts, th_st_id) VALUES (200000008742642, '2022-12-23 18:22:47', 'PNDG')"
163,0,"SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000003404342"
163,0,"SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000006291369"
163,0,"SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000008359058"
163,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000007333887 ORDER BY th_dts LIMIT 3"
163,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000007786372"
163,0,"INSERT INTO trade_history(th_t_id, th_dts, th_st_id) VALUES (200000008742643, '2022-12-23 18:22:47', 'SBMT')"
163,0,"SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000008256949"
163,0,"SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000006138797 AND t_tt_id = tt_id"
163,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000006291369 ORDER BY th_dts LIMIT 3"
163,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000003404342 ORDER BY th_dts LIMIT 3"
163,0,"SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000006998885"
163,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000008256949 ORDER BY th_dts LIMIT 3"
163,0,"SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000007786372"
163,0,SELECT t_exec_name FROM trade WHERE t_id = 200000006290901
164,0,commit
164,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000008359058 ORDER BY th_dts LIMIT 3"
164,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000007192482 ORDER BY th_dts LIMIT 3"
164,0,SELECT t_exec_name FROM trade WHERE t_id = 200000007798187
165,0,commit
165,0,UPDATE trade SET t_exec_name = 'Dacia X Tashima' WHERE t_id = 200000006215676
165,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000006138797"
165,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000007175200 ORDER BY th_dts LIMIT 3"
165,0,"INSERT INTO trade_history(th_t_id, th_dts, th_st_id) VALUES (200000008742644, '2022-12-23 18:22:47', 'SBMT')"
165,0,"SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000007151495 AND t_tt_id = tt_id"
165,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000007786372 ORDER BY th_dts LIMIT 3"
165,0,UPDATE trade SET t_exec_name = 'Wanda X Dunbar' WHERE t_id = 200000007798187
165,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000006998885 ORDER BY th_dts LIMIT 3"
165,0,"SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000006215676 AND t_tt_id = tt_id"
165,0,UPDATE trade SET t_exec_name = 'Cristina X Grahan' WHERE t_id = 200000006290901
165,0,"SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000007059455 AND t_tt_id = tt_id"
165,0,"SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000007305180 AND t_tt_id = tt_id"
166,0,commit
166,0,"SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000007255277 AND t_tt_id = tt_id"
166,0,"SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000008321486 AND t_tt_id = tt_id"
166,0,DELETE FROM holding WHERE h_t_id = 200000005903239
166,0,"INSERT INTO holding_history(hh_h_t_id, hh_t_id, hh_before_qty, hh_after_qty) VALUES(200000005946417, 200000008739165, 100, 0)"
166,0,"SELECT COALESCE( SUM(s_num_out * dm_close), 0), COALESCE( SUM(s_num_out * lt_price), 0) FROM watch_item, watch_list, last_trade, security, daily_market WHERE wl_c_id = 4300002762 AND wi_wl_id = wl_id AND dm_s_symb = wi_s_symb AND dm_date = '2004-07-02' AND lt_s_symb = dm_s_symb AND s_symb = dm_s_symb"
166,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000006215676"
166,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000007151495"
166,0,SELECT t_exec_name FROM trade WHERE t_id = 200000005240343
166,0,"SELECT s_name, co_id, co_name, co_sp_rate, co_ceo, co_desc, DATE_FORMAT(co_open_date,'%Y-%m-%d'), co_st_id, ca.ad_line1, ca.ad_line2, zca.zc_town, zca.zc_div, ca.ad_zc_code, ca.ad_ctry, s_num_out, DATE_FORMAT(s_start_date,'%Y-%m-%d'), DATE_FORMAT(s_exch_date,'%Y-%m-%d'), s_pe, s_52wk_high, DATE_FORMAT(s_52wk_high_date,'%Y-%m-%d'), s_52wk_low, DATE_FORMAT(s_52wk_low_date,'%Y-%m-%d'), s_dividend, s_yield, zea.zc_div, ea.ad_ctry, ea.ad_line1, ea.ad_line2, zea.zc_town, ea.ad_zc_code, ex_close, ex_desc, ex_name, ex_num_symb, ex_open FROM security, company, address ca, address ea, zip_code zca, zip_code zea, exchange WHERE s_symb = 'ABI' AND co_id = s_co_id AND ca.ad_id = co_ad_id AND ea.ad_id = ex_ad_id AND ex_id = s_ex_id AND ca.ad_zc_code = zca.zc_code AND ea.ad_zc_code = zea.zc_code"
166,0,"SELECT COALESCE( SUM(s_num_out * dm_close), 0), COALESCE( SUM(s_num_out * lt_price), 0) FROM watch_item, watch_list, last_trade, security, daily_market WHERE wl_c_id = 4300003118 AND wi_wl_id = wl_id AND dm_s_symb = wi_s_symb AND dm_date = '2004-12-24' AND lt_s_symb = dm_s_symb AND s_symb = dm_s_symb"
166,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000008257201"
166,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000006215676 ORDER BY th_dts LIMIT 3"
166,0,DELETE FROM holding WHERE h_t_id = 200000005946417
166,0,"INSERT INTO holding_history(hh_h_t_id, hh_t_id, hh_before_qty, hh_after_qty) VALUES(200000006340816, 200000008739165, 100, 0)"
166,0,DELETE FROM holding WHERE h_t_id = 200000006340816
166,0,"SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000007798187 AND t_tt_id = tt_id"
166,0,"SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000006290901 AND t_tt_id = tt_id"
167,0,commit
167,0,"SELECT ca_name, ca_b_id, ca_c_id, ca_tax_st FROM customer_account WHERE ca_id = 43000027107"
167,0,"SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000007151495"
167,0,"SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000005988178 AND t_tt_id = tt_id"
167,0,"SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000008257201"
167,0,"SELECT sum(tx_rate) FROM taxrate, customer_taxrate WHERE tx_id = cx_tx_id AND cx_c_id = 4300003107"
167,0,"SELECT c_f_name, c_l_name, c_tier, c_tax_id FROM customer WHERE c_id = 4300002711"
167,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000008257201 ORDER BY th_dts LIMIT 3"
167,0,SELECT t_exec_name FROM trade WHERE t_id = 200000007700242
168,0,commit
168,0,UPDATE trade SET t_tax = 109.93260000000001 WHERE t_id = 200000008739165
168,0,"SELECT ca_name, ca_b_id, ca_c_id, ca_tax_st FROM customer_account WHERE ca_id = 43000038061"
168,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000002746148"
168,0,"SELECT c_f_name, c_l_name, c_tier, c_tax_id FROM customer WHERE c_id = 4300003807"
168,0,"SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000006138797"
168,0,UPDATE trade SET t_exec_name = 'Paul X Veals' WHERE t_id = 200000005240343
168,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000002119593"
168,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000007255277"
168,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000007059455"
168,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000006290901"
168,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000008321486"
168,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000007305180"
168,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000007798187"
168,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000006138797 ORDER BY th_dts LIMIT 3"
168,0,"SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000007255277"
168,0,"SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000006290901"
168,0,"SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000007059455"
168,0,"SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000007798187"
168,0,"SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000005240343 AND t_tt_id = tt_id"
168,0,"SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000007305180"
168,0,"SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000002119593"
168,0,SELECT b_name FROM broker WHERE b_id = 4300000024
168,0,"SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000008321486"
168,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000005988178"
168,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000007059455 ORDER BY th_dts LIMIT 3"
168,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000006290901 ORDER BY th_dts LIMIT 3"
168,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000007305180 ORDER BY th_dts LIMIT 3"
168,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000007151495 ORDER BY th_dts LIMIT 3"
168,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000005240343"
168,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000007255277 ORDER BY th_dts LIMIT 3"
168,0,"SELECT co_name, in_name FROM company_competitor, company, industry WHERE cp_co_id = 4300000335 AND co_id = cp_comp_co_id AND in_id = cp_in_id LIMIT 3"
168,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000007798187 ORDER BY th_dts LIMIT 3"
168,0,SELECT co_id FROM company WHERE co_name = 'First Mariner Bancorp'
168,0,"SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000007075464 AND t_tt_id = tt_id"
168,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000008321486 ORDER BY th_dts LIMIT 3"
168,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000002119593 ORDER BY th_dts LIMIT 3"
169,0,commit
169,0,UPDATE trade SET t_exec_name = 'Kenneth X Carline' WHERE t_id = 200000007700242
169,0,"SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000002746148"
169,0,"SELECT s_ex_id, s_name FROM security WHERE s_symb = 'LEONPRB'"
169,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000005988178 ORDER BY th_dts LIMIT 3"
169,0,SELECT t_exec_name FROM trade WHERE t_id = 200000006813203
169,0,"SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000002752203 AND t_tt_id = tt_id"
169,0,"SELECT s_ex_id, s_name, s_symb FROM security WHERE s_co_id = 4300001842 AND s_issue = 'COMMON'"
169,0,"SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000008245220 AND t_tt_id = tt_id"
169,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000007075464"
169,0,SELECT c_tier FROM customer WHERE c_id = 4300003107
169,0,"SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000003921850 AND t_tt_id = tt_id"
169,0,SELECT t_exec_name FROM trade WHERE t_id = 200000007962595
169,0,"SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000007700242 AND t_tt_id = tt_id"
169,0,"SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000005240343"
169,0,"SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000008388481 AND t_tt_id = tt_id"
169,0,"SELECT fi_year, fi_qtr, DATE_FORMAT(fi_qtr_start_date,'%Y-%m-%d'), fi_revenue, fi_net_earn, fi_basic_eps, fi_dilut_eps, fi_margin, fi_inventory, fi_assets, fi_liability, fi_out_basic, fi_out_dilut FROM financial WHERE fi_co_id = 4300000335 ORDER BY fi_year ASC, fi_qtr LIMIT 20"
169,0,"SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000008385303 AND t_tt_id = tt_id"
169,0,"SELECT ca_name, ca_b_id, ca_c_id, ca_tax_st FROM customer_account WHERE ca_id = 43000000751"
169,0,SELECT lt_price FROM last_trade WHERE lt_s_symb = 'FMAR'
169,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000008245220"
169,0,SELECT cr_rate FROM commission_rate WHERE cr_c_tier = 1 AND cr_tt_id = 'TLS' AND cr_ex_id = 'NYSE' AND cr_from_qty <= 400 AND cr_to_qty >= 400
169,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000002752203"
169,0,"SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000008375488 AND t_tt_id = tt_id"
169,0,UPDATE trade SET t_exec_name = 'Mary X Michaelson' WHERE t_id = 200000006813203
169,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000007700242"
169,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000003921850"
169,0,"SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000007323069 AND t_tt_id = tt_id"
169,0,"SELECT tt_is_mrkt, tt_is_sell FROM trade_type WHERE tt_id = 'TSL'"
169,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000005240343 ORDER BY th_dts LIMIT 3"
169,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000002746148 ORDER BY th_dts ASC LIMIT 3"
169,0,"SELECT c_f_name, c_l_name, c_tier, c_tax_id FROM customer WHERE c_id = 4300000076"
169,0,"SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000007075464"
169,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000008388481"
169,0,"SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000008245220"
169,0,"INSERT INTO trade_request(tr_t_id, tr_tt_id, tr_s_symb, tr_qty, tr_bid_price, tr_b_id) VALUES (200000008742646, 'TLB', 'MHUTPRA', 100, 21.35, 4300000021)"
169,0,SELECT hs_qty FROM holding_summary WHERE hs_ca_id = 43000027107 AND hs_s_symb = 'FMAR'
169,0,UPDATE trade SET t_exec_name = 'Anita X Dragon' WHERE t_id = 200000007962595
169,0,SELECT b_name FROM broker WHERE b_id = 4300000003
169,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000008375488"
169,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000008385303"
169,0,"SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000002752203"
169,0,"SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000003921850"
169,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000007075464 ORDER BY th_dts LIMIT 3"
169,0,"UPDATE trade SET t_comm = 37.93, t_dts = '2022-12-23 18:22:47.000000', t_st_id = 'CMPT', t_trade_price = 26.34 WHERE t_id = 200000008739165"
169,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000008245220 ORDER BY th_dts LIMIT 3"
169,0,"SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000006813203 AND t_tt_id = tt_id"
169,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000007323069"
169,0,"INSERT INTO trade_request(tr_t_id, tr_tt_id, tr_s_symb, tr_qty, tr_bid_price, tr_b_id) VALUES (200000008742647, 'TLB', 'BESI', 200, 25.060000000000002, 4300000037)"
169,0,"INSERT INTO trade_request(tr_t_id, tr_tt_id, tr_s_symb, tr_qty, tr_bid_price, tr_b_id) VALUES (200000008742645, 'TLS', 'FLHPRA', 100, 20.44, 4300000036)"
169,0,"SELECT s_co_id, s_ex_id, s_name FROM security WHERE s_symb = 'DNR'"
169,0,SELECT t_exec_name FROM trade WHERE t_id = 200000005767117
169,0,"SELECT DATE_FORMAT(dm_date,'%Y-%m-%d'), dm_close, dm_high, dm_low, dm_vol FROM daily_market WHERE dm_s_symb = 'ABI' AND dm_date >= '2003-06-17' ORDER BY dm_date ASC LIMIT 19"
169,0,"SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000008388481"
169,0,"INSERT INTO trade_history(th_t_id, th_dts, th_st_id) VALUES (200000008742646, '2022-12-23 18:22:47', 'PNDG')"
169,0,SELECT cr_rate FROM commission_rate WHERE cr_c_tier = 2 AND cr_tt_id = 'TSL' AND cr_ex_id = 'NASDAQ' AND cr_from_qty <= 200 AND cr_to_qty >= 200
169,0,"SELECT t_bid_price, t_exec_name, t_is_cash, tt_is_mrkt, t_trade_price FROM trade, trade_type WHERE t_id = 200000007962595 AND t_tt_id = tt_id"
169,0,"SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000007700242"
169,0,"SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000008385303"
169,0,"SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000008375488"
169,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000002752203 ORDER BY th_dts LIMIT 3"
169,0,UPDATE trade SET t_exec_name = 'Bill X Leonesio' WHERE t_id = 200000005767117
169,0,"INSERT INTO trade_history(th_t_id, th_dts, th_st_id) VALUES (200000008742645, '2022-12-23 18:22:47', 'PNDG')"
169,0,SELECT co_name FROM company WHERE co_id = 4300001007
169,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000006813203"
169,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000003921850 ORDER BY th_dts LIMIT 3"
169,0,"INSERT INTO trade_history(th_t_id, th_dts, th_st_id) VALUES (200000008742647, '2022-12-23 18:22:47', 'PNDG')"
169,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000001001073"
169,0,"SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000007962595"
169,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000008375488 ORDER BY th_dts LIMIT 3"
169,0,"SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000007323069"
169,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000008385303 ORDER BY th_dts LIMIT 3"
169,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000007700242 ORDER BY th_dts LIMIT 3"
169,0,"SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000008388481 ORDER BY th_dts LIMIT 3"
169,0,SELECT b_name FROM broker WHERE b_id = 4300000032
169,0,"SELECT s_co_id, s_ex_id, s_name FROM security WHERE s_symb = 'SBSI'"
169,0,SELECT co_name FROM company WHERE co_id = 4300000811
169,0,SELECT lt_price FROM last_trade WHERE lt_s_symb = 'SBSI'
169,0,"SELECT tt_is_mrkt, tt_is_sell FROM trade_type WHERE tt_id = 'TMS'"
169,0,SELECT hs_qty FROM holding_summary WHERE hs_ca_id = 43000038061 AND hs_s_symb = 'SBSI'
169,0,SELECT cr_rate FROM commission_rate WHERE cr_c_tier = 1 AND cr_tt_id = 'TMS' AND cr_ex_id = 'NASDAQ' AND cr_from_qty <= 100 AND cr_to_qty >= 100
