2022-12-23T14:14:25.581223Z	   69 Query	commit
2022-12-23T14:22:47.844942Z	   52 Query	commit
2022-12-23T14:22:47.844970Z	   20 Execute	SELECT ch_chrg FROM charge WHERE ch_c_tier = 2 AND ch_tt_id = 'TMB'
2022-12-23T14:22:47.845083Z	   70 Execute	INSERT INTO trade(t_id, t_dts, t_st_id, t_tt_id, t_is_cash, t_s_symb, t_qty, t_bid_price, t_ca_id, t_exec_name, t_trade_price, t_chrg, t_comm, t_tax, t_lifo) VALUES (200000008742645, '2022-12-23 18:22:47', 'PNDG', 'TLS', 1, 'FLHPRA', 100, 20.44, 43000033633, 'Mark Zocklein', NULL, 5, 7.36, 0, 0)
2022-12-23T14:22:47.845342Z	   66 Prepare	SELECT LAST_INSERT_ID()
2022-12-23T14:22:47.845410Z	   93 Execute	SET TRANSACTION ISOLATION LEVEL REPEATABLE READ
2022-12-23T14:22:47.845435Z	   93 Execute	UPDATE last_trade SET lt_price = 21.86, lt_vol = lt_vol + 325, lt_dts = '2022-12-23 18:22:47' WHERE lt_s_symb = 'HEII'
2022-12-23T14:22:47.845571Z	   44 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000003953962
2022-12-23T14:22:47.845668Z	   52 Execute	SET TRANSACTION ISOLATION LEVEL READ COMMITTED
2022-12-23T14:22:47.845688Z	   50 Prepare	UPDATE seq_trade_id SET id=LAST_INSERT_ID(id+1)
2022-12-23T14:22:47.845806Z	   61 Execute	SELECT ct_name FROM cash_transaction WHERE ct_t_id = 200000006657131
2022-12-23T14:22:47.845858Z	   66 Execute	SELECT LAST_INSERT_ID()
2022-12-23T14:22:47.845899Z	   50 Execute	UPDATE seq_trade_id SET id=LAST_INSERT_ID(id+1)
2022-12-23T14:22:47.845938Z	   23 Execute	UPDATE cash_transaction SET ct_name = 'Limit-Sell 100 Shares of COMMON of Tomkins plc' WHERE ct_t_id = 200000005768234
2022-12-23T14:22:47.846029Z	   21 Execute	SELECT fi_year, fi_qtr, DATE_FORMAT(fi_qtr_start_date,'%Y-%m-%d'), fi_revenue, fi_net_earn, fi_basic_eps, fi_dilut_eps, fi_margin, fi_inventory, fi_assets, fi_liability, fi_out_basic, fi_out_dilut FROM financial WHERE fi_co_id = 4300001787 ORDER BY fi_year ASC, fi_qtr LIMIT 20
2022-12-23T14:22:47.846192Z	   69 Close stmt	
2022-12-23T14:22:47.846220Z	   52 Execute	SELECT t_id, DATE_FORMAT(t_dts,'%Y-%m-%d %H:%i:%s.%f'), st_name, tt_name, t_s_symb, t_qty, t_exec_name, t_chrg, s_name, ex_name FROM trade, status_type FORCE INDEX(PRIMARY), trade_type FORCE INDEX(PRIMARY), security, exchange WHERE t_ca_id = 43000028015 AND st_id = t_st_id AND tt_id = t_tt_id AND s_symb = t_s_symb AND ex_id = s_ex_id ORDER BY t_dts DESC LIMIT 50
2022-12-23T14:22:47.846317Z	   18 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000007181950 ORDER BY th_dts LIMIT 3
2022-12-23T14:22:47.846367Z	   27 Execute	SELECT b_name, SUM(tr_qty * tr_bid_price) AS price_sum FROM trade_request, sector, industry, company, broker, security WHERE tr_b_id = b_id AND tr_s_symb = s_symb AND s_co_id = co_id AND co_in_id = in_id AND sc_id = in_sc_id AND b_name IN ('Joe D. Hollenberg', 'Carrie G. Sheffey', 'Sybil O. Braham', 'Denise U. Woelfel', 'Leonard J. Ridpath', 'Michael X. Gramlich', 'Walter M. Attaway', 'Juanita K. Reddout', 'Anthony E. Rega', 'Guy D. Orr', 'Albert V. Medler', 'Oscar Z. Wolfer', 'Sylvia P. Stieff', 'James Q. Knoll', 'Tam B. Fernberg', 'Kenneth C. Shaver', 'Mabel G. Clawson', 'Wayne L. Warney', 'Fred P. Haviland', 'Nicole W. Akiona', 'Floretta E. Coner', 'Kyle M. Warmath', 'Maria F. Wasco', 'Donald A. Gunsolus', 'Vincent U. Tena', 'Chris I. Triveno', 'Betty K. Hoffner', 'Clint G. Lindenpitz') AND sc_name = 'Energy' GROUP BY b_name ORDER BY price_sum DESC
2022-12-23T14:22:47.847284Z	   66 Execute	INSERT INTO trade(t_id, t_dts, t_st_id, t_tt_id, t_is_cash, t_s_symb, t_qty, t_bid_price, t_ca_id, t_exec_name, t_trade_price, t_chrg, t_comm, t_tax, t_lifo) VALUES (200000008742646, '2022-12-23 18:22:47', 'PNDG', 'TLB', 1, 'MHUTPRA', 100, 21.35, 43000028315, 'Leo Sastre', NULL, 5, 7.69, 0, 1)
2022-12-23T14:22:47.847411Z	   39 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000005046034 ORDER BY th_dts LIMIT 3
2022-12-23T14:22:47.847508Z	   53 Execute	SELECT ca_id, ca_bal, COALESCE(SUM(hs_qty * lt_price),0) AS price_sum FROM customer_account LEFT OUTER JOIN holding_summary ON hs_ca_id = ca_id, last_trade WHERE ca_c_id = 4300001057 AND lt_s_symb = hs_s_symb GROUP BY ca_id,ca_bal ORDER BY price_sum ASC LIMIT 10
2022-12-23T14:22:47.847886Z	   69 Prepare	SELECT LAST_INSERT_ID()
2022-12-23T14:22:47.847936Z	   50 Close stmt	
2022-12-23T14:22:47.848169Z	   69 Execute	SELECT LAST_INSERT_ID()
2022-12-23T14:22:47.848198Z	   15 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000002562134
2022-12-23T14:22:47.848319Z	   93 Execute	SELECT tr_t_id, tr_bid_price, tr_tt_id, tr_qty FROM trade_request WHERE tr_s_symb = 'HEII' AND ((tr_tt_id = 'TSL' AND tr_bid_price >= 21.86) OR (tr_tt_id = 'TLS' AND tr_bid_price <= 21.86) OR (tr_tt_id = 'TLB' AND tr_bid_price >= 21.86))
2022-12-23T14:22:47.848423Z	   20 Execute	SELECT ca_bal FROM customer_account WHERE ca_id = 43000022943
2022-12-23T14:22:47.848470Z	   82 Query	commit
2022-12-23T14:22:47.848861Z	   50 Prepare	SELECT LAST_INSERT_ID()
2022-12-23T14:22:47.848890Z	   44 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000003953962 ORDER BY th_dts ASC LIMIT 3
2022-12-23T14:22:47.848953Z	   69 Execute	INSERT INTO trade(t_id, t_dts, t_st_id, t_tt_id, t_is_cash, t_s_symb, t_qty, t_bid_price, t_ca_id, t_exec_name, t_trade_price, t_chrg, t_comm, t_tax, t_lifo) VALUES (200000008742647, '2022-12-23 18:22:47', 'PNDG', 'TLB', 1, 'BESI', 200, 25.060000000000002, 43000037016, 'Martha Tarango', NULL, 5, 18.04, 0, 1)
2022-12-23T14:22:47.849046Z	   61 Execute	UPDATE cash_transaction SET ct_name = 'Stop-Loss 100 Shares of COMMON of Crestline Capital Corporation' WHERE ct_t_id = 200000006657131
2022-12-23T14:22:47.849140Z	   50 Execute	SELECT LAST_INSERT_ID()
2022-12-23T14:22:47.850151Z	   33 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000003826566
2022-12-23T14:22:47.850221Z	   23 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000005768234
2022-12-23T14:22:47.850467Z	   20 Execute	SELECT sum(hs_qty * lt_price) FROM holding_summary, last_trade WHERE hs_ca_id = 43000022943 AND lt_s_symb = hs_s_symb
2022-12-23T14:22:47.850577Z	   39 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000005049570
2022-12-23T14:22:47.850665Z	   15 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000002562134
2022-12-23T14:22:47.850730Z	   50 Execute	INSERT INTO trade(t_id, t_dts, t_st_id, t_tt_id, t_is_cash, t_s_symb, t_qty, t_bid_price, t_ca_id, t_exec_name, t_trade_price, t_chrg, t_comm, t_tax, t_lifo) VALUES (200000008742648, '2022-12-23 18:22:47', 'SBMT', 'TMS', 1, 'GGY', 400, 20.61, 43000001823, 'Nelson He', NULL, 4.5, 26.38, 0, 0)
2022-12-23T14:22:47.851014Z	   23 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000005768234 ORDER BY th_dts ASC LIMIT 3
2022-12-23T14:22:47.851113Z	   21 Execute	SELECT DATE_FORMAT(dm_date,'%Y-%m-%d'), dm_close, dm_high, dm_low, dm_vol FROM daily_market WHERE dm_s_symb = 'IFS' AND dm_date >= '2002-11-13' ORDER BY dm_date ASC LIMIT 14
2022-12-23T14:22:47.851267Z	   85 Execute	SET TRANSACTION ISOLATION LEVEL SERIALIZABLE
2022-12-23T14:22:47.851294Z	   85 Execute	SELECT t_ca_id, t_tt_id, t_s_symb, t_qty, t_chrg, t_lifo, t_is_cash FROM trade WHERE t_id = 200000008739165
2022-12-23T14:22:47.851387Z	   28 Execute	SELECT t_id, t_s_symb, t_qty, st_name, DATE_FORMAT(th_dts,'%Y-%m-%d %H:%i:%s.%f') FROM (SELECT t_id AS id FROM trade WHERE t_ca_id = 43000005792 ORDER BY t_dts DESC LIMIT 10) AS t, trade, trade_history, status_type FORCE INDEX(PRIMARY) WHERE t_id = id AND th_t_id = t_id AND st_id = th_st_id ORDER BY th_dts DESC LIMIT 30
2022-12-23T14:22:47.851603Z	   33 Execute	SELECT ct_name FROM cash_transaction WHERE ct_t_id = 200000003826566
2022-12-23T14:22:47.851665Z	   15 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000002562134 ORDER BY th_dts ASC LIMIT 3
2022-12-23T14:22:47.851757Z	   18 Query	commit
2022-12-23T14:22:47.851935Z	   61 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000006657131
2022-12-23T14:22:47.852015Z	   93 Query	commit
2022-12-23T14:22:47.852212Z	   39 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000005049570
2022-12-23T14:22:47.852261Z	   44 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000002209369
2022-12-23T14:22:47.852325Z	   20 Close stmt	
2022-12-23T14:22:47.852506Z	   49 Execute	SELECT c_l_name, c_f_name, b_name FROM customer_account, customer, broker WHERE ca_id = 43000031103 AND c_id = ca_c_id AND b_id = ca_b_id
2022-12-23T14:22:47.852685Z	   33 Execute	UPDATE cash_transaction SET ct_name = 'Limit-Sell 100 Shares of COMMON of Innodata Corporation' WHERE ct_t_id = 200000003826566
2022-12-23T14:22:47.852948Z	   44 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000002209369
2022-12-23T14:22:47.853111Z	   15 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000007799357
2022-12-23T14:22:47.853327Z	   93 Execute	SET TRANSACTION ISOLATION LEVEL REPEATABLE READ
2022-12-23T14:22:47.853355Z	   23 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000005770701
2022-12-23T14:22:47.853413Z	   18 Execute	SET TRANSACTION ISOLATION LEVEL READ COMMITTED
2022-12-23T14:22:47.853433Z	   24 Execute	SELECT c_l_name, c_f_name, b_name FROM customer_account, customer, broker WHERE ca_id = 43000009972 AND c_id = ca_c_id AND b_id = ca_b_id
2022-12-23T14:22:47.853553Z	   93 Execute	UPDATE last_trade SET lt_price = 20.88, lt_vol = lt_vol + 200, lt_dts = '2022-12-23 18:22:47' WHERE lt_s_symb = 'CMAPRA'
2022-12-23T14:22:47.853620Z	   20 Prepare	UPDATE seq_trade_id SET id=LAST_INSERT_ID(id+1)
2022-12-23T14:22:47.853633Z	   61 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000006657131 ORDER BY th_dts ASC LIMIT 3
2022-12-23T14:22:47.853692Z	   18 Execute	SELECT t_id, DATE_FORMAT(t_dts,'%Y-%m-%d %H:%i:%s.%f'), st_name, tt_name, t_s_symb, t_qty, t_exec_name, t_chrg, s_name, ex_name FROM trade, status_type FORCE INDEX(PRIMARY), trade_type FORCE INDEX(PRIMARY), security, exchange WHERE t_ca_id = 43000000546 AND st_id = t_st_id AND tt_id = t_tt_id AND s_symb = t_s_symb AND ex_id = s_ex_id ORDER BY t_dts DESC LIMIT 50
2022-12-23T14:22:47.853776Z	   20 Execute	UPDATE seq_trade_id SET id=LAST_INSERT_ID(id+1)
2022-12-23T14:22:47.853829Z	   39 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000005049570 ORDER BY th_dts LIMIT 3
2022-12-23T14:22:47.853901Z	   33 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000003826566
2022-12-23T14:22:47.854026Z	   15 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000007799357
2022-12-23T14:22:47.854095Z	   21 Execute	SELECT lt_price, lt_open_price, lt_vol FROM last_trade WHERE lt_s_symb = 'IFS'
2022-12-23T14:22:47.854180Z	   23 Execute	SELECT ct_name FROM cash_transaction WHERE ct_t_id = 200000005770701
2022-12-23T14:22:47.854236Z	   17 Execute	SELECT c_l_name, c_f_name, b_name FROM customer_account, customer, broker WHERE ca_id = 43000023605 AND c_id = ca_c_id AND b_id = ca_b_id
2022-12-23T14:22:47.854313Z	   20 Close stmt	
2022-12-23T14:22:47.854325Z	   44 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000002209369 ORDER BY th_dts ASC LIMIT 3
2022-12-23T14:22:47.854428Z	   49 Query	commit
2022-12-23T14:22:47.854522Z	   24 Query	commit
2022-12-23T14:22:47.854552Z	   93 Execute	SELECT tr_t_id, tr_bid_price, tr_tt_id, tr_qty FROM trade_request WHERE tr_s_symb = 'CMAPRA' AND ((tr_tt_id = 'TSL' AND tr_bid_price >= 20.88) OR (tr_tt_id = 'TLS' AND tr_bid_price <= 20.88) OR (tr_tt_id = 'TLB' AND tr_bid_price >= 20.88))
2022-12-23T14:22:47.854674Z	   33 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000003826566 ORDER BY th_dts ASC LIMIT 3
2022-12-23T14:22:47.854742Z	   20 Prepare	SELECT LAST_INSERT_ID()
2022-12-23T14:22:47.854761Z	   49 Execute	SET TRANSACTION ISOLATION LEVEL READ COMMITTED
2022-12-23T14:22:47.854778Z	   24 Execute	SET TRANSACTION ISOLATION LEVEL READ COMMITTED
2022-12-23T14:22:47.854794Z	   23 Execute	UPDATE cash_transaction SET ct_name = 'Market-Buy 200 Shares of COMMON of Tomkins plc' WHERE ct_t_id = 200000005770701
2022-12-23T14:22:47.854843Z	   20 Execute	SELECT LAST_INSERT_ID()
2022-12-23T14:22:47.855186Z	   15 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000007799357 ORDER BY th_dts ASC LIMIT 3
2022-12-23T14:22:47.855276Z	   24 Execute	SELECT COALESCE( SUM(s_num_out * dm_close), 0), COALESCE( SUM(s_num_out * lt_price), 0) FROM watch_item, watch_list, last_trade, security, daily_market WHERE wl_c_id = 4300004605 AND wi_wl_id = wl_id AND dm_s_symb = wi_s_symb AND dm_date = '2002-07-19' AND lt_s_symb = dm_s_symb AND s_symb = dm_s_symb
2022-12-23T14:22:47.856068Z	   49 Execute	SELECT t_id, DATE_FORMAT(t_dts,'%Y-%m-%d %H:%i:%s.%f'), st_name, tt_name, t_s_symb, t_qty, t_exec_name, t_chrg, s_name, ex_name FROM trade, status_type FORCE INDEX(PRIMARY), trade_type FORCE INDEX(PRIMARY), security, exchange WHERE t_ca_id = 43000011227 AND st_id = t_st_id AND tt_id = t_tt_id AND s_symb = t_s_symb AND ex_id = s_ex_id ORDER BY t_dts DESC LIMIT 50
2022-12-23T14:22:47.856179Z	   17 Query	commit
2022-12-23T14:22:47.856220Z	   20 Execute	INSERT INTO trade(t_id, t_dts, t_st_id, t_tt_id, t_is_cash, t_s_symb, t_qty, t_bid_price, t_ca_id, t_exec_name, t_trade_price, t_chrg, t_comm, t_tax, t_lifo) VALUES (200000008742649, '2022-12-23 18:22:47', 'SBMT', 'TMB', 0, 'MARY', 800, 26.83, 43000022943, 'Jeffrey Lenzi', NULL, 4.5, 60.1, 0, 0)
2022-12-23T14:22:47.856352Z	   21 Execute	SELECT DATE_FORMAT(ni_dts, '%Y-%m-%d %H:%i:%s.%f'), ni_source, ni_author, ni_headline, ni_summary FROM news_xref, news_item WHERE ni_id = nx_ni_id AND nx_co_id = 4300001787 LIMIT 2
2022-12-23T14:22:47.856539Z	   61 Query	commit
2022-12-23T14:22:47.856727Z	   23 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000005770701
2022-12-23T14:22:47.856785Z	   17 Execute	SET TRANSACTION ISOLATION LEVEL READ COMMITTED
2022-12-23T14:22:47.856804Z	   44 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000002210312
2022-12-23T14:22:47.856914Z	   17 Execute	SELECT t_id, DATE_FORMAT(t_dts,'%Y-%m-%d %H:%i:%s.%f'), st_name, tt_name, t_s_symb, t_qty, t_exec_name, t_chrg, s_name, ex_name FROM trade, status_type FORCE INDEX(PRIMARY), trade_type FORCE INDEX(PRIMARY), security, exchange WHERE t_ca_id = 43000034293 AND st_id = t_st_id AND tt_id = t_tt_id AND s_symb = t_s_symb AND ex_id = s_ex_id ORDER BY t_dts DESC LIMIT 50
2022-12-23T14:22:47.857032Z	   53 Execute	SELECT t_id, t_s_symb, t_qty, st_name, DATE_FORMAT(th_dts,'%Y-%m-%d %H:%i:%s.%f') FROM (SELECT t_id AS id FROM trade WHERE t_ca_id = 43000010568 ORDER BY t_dts DESC LIMIT 10) AS t, trade, trade_history, status_type FORCE INDEX(PRIMARY) WHERE t_id = id AND th_t_id = t_id AND st_id = th_st_id ORDER BY th_dts DESC LIMIT 30
2022-12-23T14:22:47.857270Z	   93 Query	commit
2022-12-23T14:22:47.857439Z	   33 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000007317216
2022-12-23T14:22:47.857571Z	   77 Query	commit
2022-12-23T14:22:47.857601Z	   44 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000002210312
2022-12-23T14:22:47.857723Z	   23 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000005770701 ORDER BY th_dts ASC LIMIT 3
2022-12-23T14:22:47.857822Z	   39 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000005051676
2022-12-23T14:22:47.857879Z	   61 Execute	SET TRANSACTION ISOLATION LEVEL READ COMMITTED
2022-12-23T14:22:47.858132Z	   77 Execute	SET TRANSACTION ISOLATION LEVEL READ COMMITTED
2022-12-23T14:22:47.858169Z	   61 Execute	SELECT COALESCE( SUM(s_num_out * dm_close), 0), COALESCE( SUM(s_num_out * lt_price), 0) FROM watch_item, watch_list, last_trade, security, daily_market WHERE wl_c_id = 4300000646 AND wi_wl_id = wl_id AND dm_s_symb = wi_s_symb AND dm_date = '2004-12-13' AND lt_s_symb = dm_s_symb AND s_symb = dm_s_symb
2022-12-23T14:22:47.858360Z	   77 Execute	SELECT t_ca_id, t_exec_name, t_is_cash, t_trade_price, t_qty, DATE_FORMAT(t_dts, '%Y-%m-%d %H:%i:%s.%f'), t_id, t_tt_id FROM trade WHERE t_s_symb = 'COSO' AND t_dts >= '2005-01-10 15:17:46.393000' AND t_dts <= '2005-02-14 09:15:00.000000' ORDER BY t_dts LIMIT 20
2022-12-23T14:22:47.858446Z	   33 Execute	SELECT ct_name FROM cash_transaction WHERE ct_t_id = 200000007317216
2022-12-23T14:22:47.858450Z	   15 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000007799635
2022-12-23T14:22:47.858453Z	   44 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000002210312 ORDER BY th_dts ASC LIMIT 3
2022-12-23T14:22:47.858463Z	   39 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000005051676
2022-12-23T14:22:47.858526Z	   21 Query	commit
2022-12-23T14:22:47.859192Z	   93 Execute	SET TRANSACTION ISOLATION LEVEL REPEATABLE READ
2022-12-23T14:22:47.859757Z	   93 Execute	UPDATE last_trade SET lt_price = 26.83, lt_vol = lt_vol + 325, lt_dts = '2022-12-23 18:22:47' WHERE lt_s_symb = 'CCU'
2022-12-23T14:22:47.859197Z	   33 Execute	UPDATE cash_transaction SET ct_name = 'Limit-Buy 400 Shares of COMMON of Innodata Corporation' WHERE ct_t_id = 200000007317216
2022-12-23T14:22:47.859200Z	   23 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000005769829
2022-12-23T14:22:47.859210Z	   39 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000005051676 ORDER BY th_dts LIMIT 3
2022-12-23T14:22:47.860289Z	   44 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000000465992
2022-12-23T14:22:47.860423Z	   21 Execute	SET TRANSACTION ISOLATION LEVEL READ COMMITTED
2022-12-23T14:22:47.861053Z	   15 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000007799635
2022-12-23T14:22:47.861252Z	   21 Execute	SELECT s_name, co_id, co_name, co_sp_rate, co_ceo, co_desc, DATE_FORMAT(co_open_date,'%Y-%m-%d'), co_st_id, ca.ad_line1, ca.ad_line2, zca.zc_town, zca.zc_div, ca.ad_zc_code, ca.ad_ctry, s_num_out, DATE_FORMAT(s_start_date,'%Y-%m-%d'), DATE_FORMAT(s_exch_date,'%Y-%m-%d'), s_pe, s_52wk_high, DATE_FORMAT(s_52wk_high_date,'%Y-%m-%d'), s_52wk_low, DATE_FORMAT(s_52wk_low_date,'%Y-%m-%d'), s_dividend, s_yield, zea.zc_div, ea.ad_ctry, ea.ad_line1, ea.ad_line2, zea.zc_town, ea.ad_zc_code, ex_close, ex_desc, ex_name, ex_num_symb, ex_open FROM security, company, address ca, address ea, zip_code zca, zip_code zea, exchange WHERE s_symb = 'PFSLPRA' AND co_id = s_co_id AND ca.ad_id = co_ad_id AND ea.ad_id = ex_ad_id AND ex_id = s_ex_id AND ca.ad_zc_code = zca.zc_code AND ea.ad_zc_code = zea.zc_code
2022-12-23T14:22:47.861383Z	   67 Execute	SELECT c_l_name, c_f_name, b_name FROM customer_account, customer, broker WHERE ca_id = 43000011807 AND c_id = ca_c_id AND b_id = ca_b_id
2022-12-23T14:22:47.861682Z	   58 Query	commit
2022-12-23T14:22:47.861726Z	   58 Execute	SET TRANSACTION ISOLATION LEVEL READ COMMITTED
2022-12-23T14:22:47.861846Z	   22 Execute	SELECT c_l_name, c_f_name, b_name FROM customer_account, customer, broker WHERE ca_id = 43000018171 AND c_id = ca_c_id AND b_id = ca_b_id
2022-12-23T14:22:47.862065Z	   58 Execute	SELECT t_id, DATE_FORMAT(t_dts,'%Y-%m-%d %H:%i:%s.%f'), st_name, tt_name, t_s_symb, t_qty, t_exec_name, t_chrg, s_name, ex_name FROM trade, status_type FORCE INDEX(PRIMARY), trade_type FORCE INDEX(PRIMARY), security, exchange WHERE t_ca_id = 43000022091 AND st_id = t_st_id AND tt_id = t_tt_id AND s_symb = t_s_symb AND ex_id = s_ex_id ORDER BY t_dts DESC LIMIT 50
2022-12-23T14:22:47.862426Z	   33 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000007317216
2022-12-23T14:22:47.862519Z	   23 Execute	SELECT ct_name FROM cash_transaction WHERE ct_t_id = 200000005769829
2022-12-23T14:22:47.863026Z	   39 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000005061684
2022-12-23T14:22:47.864042Z	   44 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000000465992
2022-12-23T14:22:47.864179Z	   15 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000007799635 ORDER BY th_dts ASC LIMIT 3
2022-12-23T14:22:47.864353Z	   39 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000005061684
2022-12-23T14:22:47.864408Z	   27 Query	commit
2022-12-23T14:22:47.864445Z	   27 Execute	SET TRANSACTION ISOLATION LEVEL READ COMMITTED
2022-12-23T14:22:47.866107Z	   44 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000000465992 ORDER BY th_dts ASC LIMIT 3
2022-12-23T14:22:47.866205Z	   39 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000005061684 ORDER BY th_dts LIMIT 3
