2022-12-23T14:14:12.447528Z	   46 Query	commit
2022-12-23T14:14:50.427592Z	   23 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000004143070
2022-12-23T14:14:50.427664Z	   26 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000008030400
2022-12-23T14:14:50.427763Z	   41 Execute	SELECT sum(tx_rate) FROM taxrate, customer_taxrate WHERE tx_id = cx_tx_id AND cx_c_id = 4300003724
2022-12-23T14:14:50.427935Z	   72 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000000573752 ORDER BY th_dts LIMIT 3
2022-12-23T14:14:50.427999Z	   67 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000005647757
2022-12-23T14:14:50.428230Z	   50 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000006329492
2022-12-23T14:14:50.428619Z	   23 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000004143070 ORDER BY th_dts LIMIT 3
2022-12-23T14:14:50.428698Z	   26 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000008030400 ORDER BY th_dts ASC LIMIT 3
2022-12-23T14:14:50.428847Z	   25 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000003689535 ORDER BY th_dts LIMIT 3
2022-12-23T14:14:50.428951Z	   77 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000006686897
2022-12-23T14:14:50.429000Z	   67 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000005647757 ORDER BY th_dts ASC LIMIT 3
2022-12-23T14:14:50.429172Z	   50 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000006329492 ORDER BY th_dts LIMIT 3
2022-12-23T14:14:50.429410Z	   72 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000000577970
2022-12-23T14:14:50.430089Z	   77 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000006686897
2022-12-23T14:14:50.430140Z	   25 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000003704229
2022-12-23T14:14:50.430484Z	   69 Execute	SELECT DATE_FORMAT(dm_date,'%Y-%m-%d'), dm_close, dm_high, dm_low, dm_vol FROM daily_market WHERE dm_s_symb = 'BMRN' AND dm_date >= '2003-01-17' ORDER BY dm_date ASC LIMIT 16
2022-12-23T14:14:50.430668Z	   67 Query	commit
2022-12-23T14:14:50.430695Z	   26 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000006286526
2022-12-23T14:14:50.430853Z	   50 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000006335297
2022-12-23T14:14:50.431001Z	   67 Execute	SET TRANSACTION ISOLATION LEVEL READ COMMITTED
2022-12-23T14:14:50.431032Z	   72 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000000577970
2022-12-23T14:14:50.431095Z	   25 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000003704229
2022-12-23T14:14:50.431155Z	   67 Execute	SELECT c_id FROM customer WHERE c_tax_id = '425PD0912TA473'
2022-12-23T14:14:50.431218Z	   77 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000006686897 ORDER BY th_dts LIMIT 3
2022-12-23T14:14:50.431337Z	   26 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000006286526
2022-12-23T14:14:50.431472Z	   37 Execute	SELECT DATE_FORMAT(dm_date,'%Y-%m-%d'), dm_close, dm_high, dm_low, dm_vol FROM daily_market WHERE dm_s_symb = 'MSBF' AND dm_date >= '2002-10-26' ORDER BY dm_date ASC LIMIT 5
2022-12-23T14:14:50.431646Z	   23 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000004146957
2022-12-23T14:14:50.431695Z	   50 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000006335297
2022-12-23T14:14:50.431915Z	   25 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000003704229 ORDER BY th_dts LIMIT 3
2022-12-23T14:14:50.432067Z	   72 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000000577970 ORDER BY th_dts LIMIT 3
2022-12-23T14:14:50.432158Z	   50 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000006335297 ORDER BY th_dts LIMIT 3
2022-12-23T14:14:50.432376Z	   69 Execute	SELECT lt_price, lt_open_price, lt_vol FROM last_trade WHERE lt_s_symb = 'BMRN'
2022-12-23T14:14:50.432380Z	   26 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000006286526 ORDER BY th_dts ASC LIMIT 3
2022-12-23T14:14:50.432412Z	   67 Execute	SELECT c_st_id, c_l_name, c_f_name, c_m_name, c_gndr, c_tier, DATE_FORMAT(c_dob,'%Y-%m-%d'), c_ad_id, c_ctry_1, c_area_1, c_local_1, c_ext_1, c_ctry_2, c_area_2, c_local_2, c_ext_2, c_ctry_3, c_area_3, c_local_3, c_ext_3, c_email_1, c_email_2 FROM customer WHERE c_id = 4300004942
2022-12-23T14:14:50.432423Z	   23 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000004146957
2022-12-23T14:14:50.432815Z	   77 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000006687095
2022-12-23T14:14:50.433374Z	   69 Execute	SELECT DATE_FORMAT(ni_dts, '%Y-%m-%d %H:%i:%s.%f'), ni_source, ni_author, ni_headline, ni_summary FROM news_xref, news_item WHERE ni_id = nx_ni_id AND nx_co_id = 4300000787 LIMIT 2
2022-12-23T14:14:50.434158Z	   67 Execute	SELECT ca_id, ca_bal, COALESCE(SUM(hs_qty * lt_price),0) AS price_sum FROM customer_account LEFT OUTER JOIN holding_summary ON hs_ca_id = ca_id, last_trade WHERE ca_c_id = 4300004942 AND lt_s_symb = hs_s_symb GROUP BY ca_id,ca_bal ORDER BY price_sum ASC LIMIT 10
2022-12-23T14:14:50.434413Z	   25 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000003705702
2022-12-23T14:14:50.434455Z	   37 Execute	SELECT lt_price, lt_open_price, lt_vol FROM last_trade WHERE lt_s_symb = 'MSBF'
2022-12-23T14:14:50.434655Z	   23 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000004146957 ORDER BY th_dts LIMIT 3
2022-12-23T14:14:50.434901Z	   72 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000000582522
2022-12-23T14:14:50.434982Z	   50 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000006351176
2022-12-23T14:14:50.435043Z	   77 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000006687095
2022-12-23T14:14:50.435437Z	   26 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000002796770
2022-12-23T14:14:50.435516Z	   25 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000003705702
2022-12-23T14:14:50.435634Z	   37 Execute	SELECT DATE_FORMAT(ni_dts, '%Y-%m-%d %H:%i:%s.%f'), ni_source, ni_author, ni_headline, ni_summary FROM news_xref, news_item WHERE ni_id = nx_ni_id AND nx_co_id = 4300002211 LIMIT 2
2022-12-23T14:14:50.435863Z	   50 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000006351176
2022-12-23T14:14:50.435951Z	   26 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000002796770
2022-12-23T14:14:50.436040Z	   72 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000000582522
2022-12-23T14:14:50.436199Z	   23 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000004147918
2022-12-23T14:14:50.436469Z	   50 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000006351176 ORDER BY th_dts LIMIT 3
2022-12-23T14:14:50.436579Z	   77 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000006687095 ORDER BY th_dts LIMIT 3
2022-12-23T14:14:50.436632Z	   25 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000003705702 ORDER BY th_dts LIMIT 3
2022-12-23T14:14:50.437052Z	   26 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000002796770 ORDER BY th_dts ASC LIMIT 3
2022-12-23T14:14:50.437111Z	   72 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000000582522 ORDER BY th_dts LIMIT 3
2022-12-23T14:14:50.437351Z	   50 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000006352312
2022-12-23T14:14:50.437629Z	   77 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000006700633
2022-12-23T14:14:50.438139Z	   72 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000000583218
2022-12-23T14:14:50.438217Z	   77 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000006700633
2022-12-23T14:14:50.438222Z	   26 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000002797123
2022-12-23T14:14:50.438355Z	   26 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000002797123
2022-12-23T14:14:50.438605Z	   23 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000004147918
2022-12-23T14:14:50.438670Z	   50 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000006352312
2022-12-23T14:14:50.438982Z	   26 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000002797123 ORDER BY th_dts ASC LIMIT 3
2022-12-23T14:14:50.439032Z	   72 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000000583218
2022-12-23T14:14:50.439071Z	   77 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000006700633 ORDER BY th_dts LIMIT 3
2022-12-23T14:14:50.439344Z	   25 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000003733182
2022-12-23T14:14:50.439482Z	   72 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000000583218 ORDER BY th_dts LIMIT 3
2022-12-23T14:14:50.439720Z	   25 Execute	SELECT ct_amt, DATE_FORMAT(ct_dts, '%Y-%m-%d %H:%i:%s.%f'), ct_name FROM cash_transaction WHERE ct_t_id = 200000003733182
2022-12-23T14:14:50.439920Z	   38 Execute	SELECT DATE_FORMAT(dm_date,'%Y-%m-%d'), dm_close, dm_high, dm_low, dm_vol FROM daily_market WHERE dm_s_symb = 'CBSSPRB' AND dm_date >= '2001-05-30' ORDER BY dm_date ASC LIMIT 7
2022-12-23T14:14:50.440136Z	   35 Query	commit
2022-12-23T14:14:50.440320Z	   25 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000003733182 ORDER BY th_dts LIMIT 3
2022-12-23T14:14:50.440486Z	   23 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000004147918 ORDER BY th_dts LIMIT 3
2022-12-23T14:14:50.440725Z	   35 Execute	SET TRANSACTION ISOLATION LEVEL READ COMMITTED
2022-12-23T14:14:50.440776Z	   35 Execute	SELECT s_name, co_id, co_name, co_sp_rate, co_ceo, co_desc, DATE_FORMAT(co_open_date,'%Y-%m-%d'), co_st_id, ca.ad_line1, ca.ad_line2, zca.zc_town, zca.zc_div, ca.ad_zc_code, ca.ad_ctry, s_num_out, DATE_FORMAT(s_start_date,'%Y-%m-%d'), DATE_FORMAT(s_exch_date,'%Y-%m-%d'), s_pe, s_52wk_high, DATE_FORMAT(s_52wk_high_date,'%Y-%m-%d'), s_52wk_low, DATE_FORMAT(s_52wk_low_date,'%Y-%m-%d'), s_dividend, s_yield, zea.zc_div, ea.ad_ctry, ea.ad_line1, ea.ad_line2, zea.zc_town, ea.ad_zc_code, ex_close, ex_desc, ex_name, ex_num_symb, ex_open FROM security, company, address ca, address ea, zip_code zca, zip_code zea, exchange WHERE s_symb = 'NOIZPRA' AND co_id = s_co_id AND ca.ad_id = co_ad_id AND ea.ad_id = ex_ad_id AND ex_id = s_ex_id AND ca.ad_zc_code = zca.zc_code AND ea.ad_zc_code = zea.zc_code
2022-12-23T14:14:50.440928Z	   50 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000006352312 ORDER BY th_dts LIMIT 3
2022-12-23T14:14:50.441604Z	   11 Execute	SELECT tr_t_id, tr_bid_price, tr_tt_id, tr_qty FROM trade_request WHERE tr_s_symb = 'DENT' AND ((tr_tt_id = 'TSL' AND tr_bid_price >= 26.92) OR (tr_tt_id = 'TLS' AND tr_bid_price <= 26.92) OR (tr_tt_id = 'TLB' AND tr_bid_price >= 26.92))
2022-12-23T14:14:50.441682Z	   83 Execute	UPDATE holding_summary SET hs_qty = 2300 WHERE hs_ca_id = 43000027901 AND hs_s_symb = 'GLBK'
2022-12-23T14:14:50.441916Z	   11 Query	commit
2022-12-23T14:14:50.442029Z	   83 Execute	INSERT INTO holding_history(hh_h_t_id, hh_t_id, hh_before_qty, hh_after_qty) VALUES(200000008728538, 200000008728538, 0, 200)
2022-12-23T14:14:50.442393Z	   86 Execute	INSERT INTO trade_history(th_t_id, th_dts, th_st_id) VALUES(200000008728531, '2022-12-23 18:14:50.000000', 'CMPT')
2022-12-23T14:14:50.442503Z	   11 Execute	SET TRANSACTION ISOLATION LEVEL REPEATABLE READ
2022-12-23T14:14:50.442529Z	   11 Execute	UPDATE last_trade SET lt_price = 28.39, lt_vol = lt_vol + 425, lt_dts = '2022-12-23 18:14:50' WHERE lt_s_symb = 'HPPRC'
2022-12-23T14:14:50.442597Z	   11 Execute	SELECT tr_t_id, tr_bid_price, tr_tt_id, tr_qty FROM trade_request WHERE tr_s_symb = 'HPPRC' AND ((tr_tt_id = 'TSL' AND tr_bid_price >= 28.39) OR (tr_tt_id = 'TLS' AND tr_bid_price <= 28.39) OR (tr_tt_id = 'TLB' AND tr_bid_price >= 28.39))
2022-12-23T14:14:50.442699Z	   11 Query	commit
2022-12-23T14:14:50.442841Z	   83 Execute	INSERT INTO holding(h_t_id, h_ca_id, h_s_symb, h_dts, h_price, h_qty) VALUES(200000008728538, 43000027901, 'GLBK', '2022-12-23 18:14:50', 25.14, 200)
2022-12-23T14:14:50.443139Z	   86 Execute	UPDATE broker SET b_comm_total = b_comm_total + 61.54, b_num_trades = b_num_trades + 1 WHERE b_id = 4300000040
2022-12-23T14:14:50.443223Z	   11 Execute	SET TRANSACTION ISOLATION LEVEL REPEATABLE READ
2022-12-23T14:14:50.443247Z	   11 Execute	UPDATE last_trade SET lt_price = 26.58, lt_vol = lt_vol + 400, lt_dts = '2022-12-23 18:14:50' WHERE lt_s_symb = 'SFAMPRA'
2022-12-23T14:14:50.443698Z	   73 Query	commit
2022-12-23T14:14:50.443972Z	   83 Execute	SELECT s_ex_id, s_name FROM security WHERE s_symb = 'GLBK'
2022-12-23T14:14:50.444073Z	   83 Execute	SELECT c_tier FROM customer WHERE c_id = 4300002791
2022-12-23T14:14:50.444202Z	   83 Execute	SELECT cr_rate FROM commission_rate WHERE cr_c_tier = 2 AND cr_tt_id = 'TLB' AND cr_ex_id = 'AMEX' AND cr_from_qty <= 200 AND cr_to_qty >= 200
2022-12-23T14:14:50.444348Z	   83 Execute	UPDATE trade SET t_comm = 18.1, t_dts = '2022-12-23 18:14:50.000000', t_st_id = 'CMPT', t_trade_price = 25.14 WHERE t_id = 200000008728538
2022-12-23T14:14:50.444466Z	   83 Execute	INSERT INTO trade_history(th_t_id, th_dts, th_st_id) VALUES(200000008728538, '2022-12-23 18:14:50.000000', 'CMPT')
2022-12-23T14:14:50.444526Z	   83 Execute	UPDATE broker SET b_comm_total = b_comm_total + 18.1, b_num_trades = b_num_trades + 1 WHERE b_id = 4300000029
2022-12-23T14:14:50.444661Z	   82 Execute	SET TRANSACTION ISOLATION LEVEL SERIALIZABLE
2022-12-23T14:14:50.444680Z	   87 Execute	SET TRANSACTION ISOLATION LEVEL SERIALIZABLE
2022-12-23T14:14:50.444729Z	   87 Execute	SELECT t_ca_id, t_tt_id, t_s_symb, t_qty, t_chrg, t_lifo, t_is_cash FROM trade WHERE t_id = 200000008728502
2022-12-23T14:14:50.444795Z	   82 Execute	SELECT t_ca_id, t_tt_id, t_s_symb, t_qty, t_chrg, t_lifo, t_is_cash FROM trade WHERE t_id = 200000008728521
2022-12-23T14:14:50.444855Z	   87 Execute	SELECT tt_name, tt_is_sell, tt_is_mrkt FROM trade_type WHERE tt_id = 'TLB'
2022-12-23T14:14:50.444906Z	   82 Execute	SELECT tt_name, tt_is_sell, tt_is_mrkt FROM trade_type WHERE tt_id = 'TLB'
2022-12-23T14:14:50.444955Z	   87 Execute	SELECT hs_qty FROM holding_summary WHERE hs_ca_id = 43000030795 AND hs_s_symb = 'DY'
2022-12-23T14:14:50.445030Z	   82 Execute	SELECT hs_qty FROM holding_summary WHERE hs_ca_id = 43000046712 AND hs_s_symb = 'DCTM'
2022-12-23T14:14:50.445144Z	   87 Execute	SELECT ca_b_id, ca_c_id, ca_tax_st FROM customer_account WHERE ca_id = 43000030795
2022-12-23T14:14:50.445199Z	   87 Execute	UPDATE holding_summary SET hs_qty = 1600 WHERE hs_ca_id = 43000030795 AND hs_s_symb = 'DY'
2022-12-23T14:14:50.445289Z	   82 Execute	SELECT ca_b_id, ca_c_id, ca_tax_st FROM customer_account WHERE ca_id = 43000046712
2022-12-23T14:14:50.445354Z	   82 Execute	UPDATE holding_summary SET hs_qty = 9300 WHERE hs_ca_id = 43000046712 AND hs_s_symb = 'DCTM'
2022-12-23T14:14:50.445437Z	   87 Execute	INSERT INTO holding_history(hh_h_t_id, hh_t_id, hh_before_qty, hh_after_qty) VALUES(200000008728502, 200000008728502, 0, 800)
2022-12-23T14:14:50.445506Z	   82 Execute	INSERT INTO holding_history(hh_h_t_id, hh_t_id, hh_before_qty, hh_after_qty) VALUES(200000008728521, 200000008728521, 0, 200)
2022-12-23T14:14:50.445563Z	   87 Execute	INSERT INTO holding(h_t_id, h_ca_id, h_s_symb, h_dts, h_price, h_qty) VALUES(200000008728502, 43000030795, 'DY', '2022-12-23 18:14:50', 20.21, 800)
2022-12-23T14:14:50.445672Z	   82 Execute	INSERT INTO holding(h_t_id, h_ca_id, h_s_symb, h_dts, h_price, h_qty) VALUES(200000008728521, 43000046712, 'DCTM', '2022-12-23 18:14:50', 23.98, 200)
2022-12-23T14:14:50.445846Z	   73 Execute	SET TRANSACTION ISOLATION LEVEL READ COMMITTED
2022-12-23T14:14:50.445877Z	   73 Execute	SELECT COALESCE( SUM(s_num_out * dm_close), 0), COALESCE( SUM(s_num_out * lt_price), 0) FROM watch_item, watch_list, last_trade, security, daily_market WHERE wl_c_id = 4300003809 AND wi_wl_id = wl_id AND dm_s_symb = wi_s_symb AND dm_date = '2004-12-01' AND lt_s_symb = dm_s_symb AND s_symb = dm_s_symb
2022-12-23T14:14:50.446309Z	   87 Execute	SELECT s_ex_id, s_name FROM security WHERE s_symb = 'DY'
2022-12-23T14:14:50.446370Z	   87 Execute	SELECT c_tier FROM customer WHERE c_id = 4300003080
2022-12-23T14:14:50.446418Z	   87 Execute	SELECT cr_rate FROM commission_rate WHERE cr_c_tier = 2 AND cr_tt_id = 'TLB' AND cr_ex_id = 'NASDAQ' AND cr_from_qty <= 800 AND cr_to_qty >= 800
2022-12-23T14:14:50.446524Z	   87 Execute	UPDATE trade SET t_comm = 45.27, t_dts = '2022-12-23 18:14:50.000000', t_st_id = 'CMPT', t_trade_price = 20.21 WHERE t_id = 200000008728502
2022-12-23T14:14:50.446629Z	   87 Execute	INSERT INTO trade_history(th_t_id, th_dts, th_st_id) VALUES(200000008728502, '2022-12-23 18:14:50.000000', 'CMPT')
2022-12-23T14:14:50.446706Z	   87 Execute	UPDATE broker SET b_comm_total = b_comm_total + 45.27, b_num_trades = b_num_trades + 1 WHERE b_id = 4300000038
2022-12-23T14:14:50.446971Z	   82 Execute	SELECT s_ex_id, s_name FROM security WHERE s_symb = 'DCTM'
2022-12-23T14:14:50.447033Z	   82 Execute	SELECT c_tier FROM customer WHERE c_id = 4300004672
2022-12-23T14:14:50.447082Z	   82 Execute	SELECT cr_rate FROM commission_rate WHERE cr_c_tier = 1 AND cr_tt_id = 'TLB' AND cr_ex_id = 'AMEX' AND cr_from_qty <= 200 AND cr_to_qty >= 200
2022-12-23T14:14:50.447182Z	   82 Execute	UPDATE trade SET t_comm = 19.18, t_dts = '2022-12-23 18:14:50.000000', t_st_id = 'CMPT', t_trade_price = 23.98 WHERE t_id = 200000008728521
2022-12-23T14:14:50.447299Z	   82 Execute	INSERT INTO trade_history(th_t_id, th_dts, th_st_id) VALUES(200000008728521, '2022-12-23 18:14:50.000000', 'CMPT')
2022-12-23T14:14:50.447358Z	   82 Execute	UPDATE broker SET b_comm_total = b_comm_total + 19.18, b_num_trades = b_num_trades + 1 WHERE b_id = 4300000049
2022-12-23T14:14:50.447627Z	   50 Execute	SELECT se_amt, DATE_FORMAT(se_cash_due_date, '%Y-%m-%d'), se_cash_type FROM settlement WHERE se_t_id = 200000006353556
2022-12-23T14:14:50.447718Z	   50 Execute	SELECT DATE_FORMAT(th_dts, '%Y-%m-%d %H:%i:%s.%f'), th_st_id FROM trade_history WHERE th_t_id = 200000006353556 ORDER BY th_dts LIMIT 3
2022-12-23T14:14:50.448038Z	   11 Execute	SELECT tr_t_id, tr_bid_price, tr_tt_id, tr_qty FROM trade_request WHERE tr_s_symb = 'SFAMPRA' AND ((tr_tt_id = 'TSL' AND tr_bid_price >= 26.58) OR (tr_tt_id = 'TLS' AND tr_bid_price <= 26.58) OR (tr_tt_id = 'TLB' AND tr_bid_price >= 26.58))
2022-12-23T14:14:50.448203Z	   11 Query	commit
2022-12-23T14:14:50.448880Z	   11 Execute	SET TRANSACTION ISOLATION LEVEL REPEATABLE READ
2022-12-23T14:14:50.448908Z	   11 Execute	UPDATE last_trade SET lt_price = 22.45, lt_vol = lt_vol + 425, lt_dts = '2022-12-23 18:14:50' WHERE lt_s_symb = 'ACBA'
2022-12-23T14:14:50.449117Z	   11 Execute	SELECT tr_t_id, tr_bid_price, tr_tt_id, tr_qty FROM trade_request WHERE tr_s_symb = 'ACBA' AND ((tr_tt_id = 'TSL' AND tr_bid_price >= 22.45) OR (tr_tt_id = 'TLS' AND tr_bid_price <= 22.45) OR (tr_tt_id = 'TLB' AND tr_bid_price >= 22.45))
2022-12-23T14:14:50.449218Z	   11 Query	commit
2022-12-23T14:14:50.449621Z	   86 Execute	INSERT INTO settlement(se_t_id, se_cash_type, se_cash_due_date, se_amt) VALUES(200000008728531, 'Cash Account', '2022-12-25', 19167.46)
2022-12-23T14:14:50.449745Z	   86 Execute	UPDATE customer_account SET ca_bal = ca_bal + 19167.46 WHERE ca_id = 43000035691
2022-12-23T14:14:50.449864Z	   87 Execute	INSERT INTO settlement(se_t_id, se_cash_type, se_cash_due_date, se_amt) VALUES(200000008728502, 'Cash Account', '2022-12-25', -16218.27)
